大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,招生网址,专业网址,所属院系网址,更多项目信息
Boston University,MS,"MS in Computer Information Systems, Data Analytics Concentration",Metropolitan College,Boston University Metropolitan College,https://www.bu.edu/met/admissions/apply-now-graduate/,https://www.bu.edu/met/degrees-certificates/ms-computer-information-systems-data-analytics/,https://www.bu.edu/met/,"• STEM-designated program offering 36 months of OPT for international students.
• Hands-on curriculum focusing on data processing, analysis, visualization, and mining techniques.
• Strong career outlook with 35% projected job growth and a median salary of $100.4K.
• Flexible study options: online, on-campus, part-time, or full-time, with 12-20 month completion.
• Engaged faculty and active learning environment with real-world projects and case studies."
Boston University,MS,"MS in Computer Information Systems, Database Management & Business Intelligence Concentration",Metropolitan College,Boston University Metropolitan College,https://www.bu.edu/met/admissions/apply-now-graduate/,https://www.bu.edu/met/degrees-certificates/ms-computer-information-systems-database-management-business-intelligence/,https://www.bu.edu/met/,"• Professional Master's in database design, data warehousing, data mining, and business intelligence, with extensive hands-on industry tool experience.
• Career advancement into IT leadership, database, and business intelligence roles; STEM-designated, offering OPT extension for international students.
• Flexible online, on-campus, or blended study; ranked Top 10 Online Master's in Computer Information Technology by U.S. News.
• Active learning environment with real-world projects and case studies, leveraging experienced faculty and strong industry connections."
Boston University,MS,"MS in Computer Science, Data Analytics Concentration",Metropolitan College,Boston University Metropolitan College,https://www.bu.edu/met/admissions/apply-now-graduate/,https://www.bu.edu/met/degrees-certificates/ms-computer-science-data-analytics/,https://www.bu.edu/met/,"• Career-centric curriculum: Emphasizes data processing, analysis, visualization, database systems, and various data mining techniques.
• In-demand skills development: Equips graduates with sought-after expertise in Python, SQL, and R for diverse industries.
• STEM-designated status: Provides international students with 12-month OPT plus a 24-month extension for extended career opportunities.
• Flexible study options: Offers part-time or full-time on-campus study, supported by experienced faculty and career services."
"Ohio State University, Columbus",MS,Industrial and Systems Engineering（Data Analytics and Optimization）,工程学院,College of Engineering,https://gpadmissions.osu.edu/programs/program.aspx?prog=0120#&&tab=apply,https://ise.osu.edu/graduate-program/graduate-study-programs-ise,https://engineering.osu.edu,"• Data Analytics & Optimization concentration: Focuses on large datasets, computer models, and optimization for data-driven decision-making in diverse industries.
• Comprehensive skill development: Equips graduates with critical toolsets in analytics, data science, visualization, modeling, simulation, and decision analysis.
• Operations Research faculty expertise: Backed by an outstanding faculty specializing in data analytics, optimization, simulation, and stochastic modeling.
• Practical capstone experiences: Offers options including a multidisciplinary capstone or Green Belt Certification in Integrated Lean Six Sigma.
"
"Ohio State University, Columbus",MS,Industrial and Systems Engineering（Data Analytics and Optimization）,工程学院,College of Engineering,https://gpadmissions.osu.edu/programs/program.aspx?prog=0120#&&tab=apply,https://ise.osu.edu/graduate-program/graduate-study-programs-ise,https://engineering.osu.edu,"• Data Analytics and Optimization specialization: Focuses on using large datasets, computer models, and optimization for data-driven decision-making across diverse industries.
• Comprehensive skillset development: Provides robust training in analytics, data science, computer science, and optimization methods for big data management.
• Industry-relevant applications: Prepares graduates for roles in healthcare, retail, finance, supply chain, manufacturing, and energy sectors.
• Strong faculty research: Supported by faculty expertise in operations research, including data analytics, optimization, and simulation."
"Ohio State University, Columbus",MS,Industrial and Systems Engineering（Data Analytics and Optimization）,工程学院,College of Engineering,https://gpadmissions.osu.edu/programs/program.aspx?prog=0120#&&tab=apply,https://ise.osu.edu/graduate-program/graduate-study-programs-ise,https://engineering.osu.edu,"• Specialization in Data Analytics and Optimization for data-driven decision-making.
• Curriculum covers data management, visualization, modeling, simulation, and optimization.
• Graduates prepared for diverse industries including healthcare, finance, and supply chain.
• International graduates eligible for up to three years of STEM Optional Practical Training (OPT).
"
"University of Maryland, College Park",MPS,Data Science ,计算机、数学与自然科学学院,College of Computer,https://gradschool.umd.edu/computermathematicalnatural-sciences/sads,https://cmns.umd.edu/graduate/science-academy/data-science/masters,https://cmns.umd.edu,"• Career-focused MS in Data Science, emphasizing practical knowledge for industry roles.
• Flexible program for working professionals, offering evening classes and online options.
• Comprehensive 30-credit curriculum covers statistics, machine learning, computing, and communication.
• Advanced electives available, including Deep Learning, Natural Language Processing, and Cloud Computing.
• Non-thesis program, designed for completion in less than two years."
"Texas A&M University, College Station",MS,"Master of Science in Industrial Engineering, Data Science",工程学院,College of Engineering,https://engineering.tamu.edu/industrial/admission-and-aid/graduate-admissions/index.html,https://engineering.tamu.edu/industrial/academics/degrees/graduate/ms-ie.html,https://engineering.tamu.edu,"• Four specializations: data science, health and human systems, manufacturing, operations research.
• Thesis option for research skills and Ph.D. pursuit, non-thesis for industry careers.
• Departmental research areas: Advanced Manufacturing, Operations Research, Human and Health Systems, Data Science.
• Career support includes internships, co-ops, and the ISEN Writing and Student Success Center.
• Graduates achieve $93.1K average salary (May 2024) and can earn an Engineering Project Management Certificate."
"Texas A&M University, College Station",MS,"Master of Science in Industrial Engineering, Data Science",工程学院,College of Engineering,https://engineering.tamu.edu/industrial/admission-and-aid/graduate-admissions/index.html,https://engineering.tamu.edu/industrial/academics/degrees/graduate/ms-ie.html,https://engineering.tamu.edu,
"Texas A&M University, College Station",MS,MS IN STATISTICAL DATA SCIENCE,文理学院,College of Arts & Sciences,https://stat.tamu.edu/ms-statistics/statistics-ms-admissions/,https://artsci.tamu.edu/statistics/academics/graduate/index.html,https://artsci.tamu.edu,"• Thesis and non-thesis options for diverse career paths or advanced doctoral studies.
• Multidisciplinary curriculum providing comprehensive training in statistics, data science methods, and machine learning.
• Consulting course offers real-world exposure, contributing to 90% job placement within six months.
• Graduates attain prominent positions in tech, healthcare, finance, and government sectors."
