大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,招生网址,专业网址,所属院系网址,更多项目信息
"Texas A&M University, College Station",MS,Computational Math,文理学院,College of Arts and Sciences,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://artsandsciences.tamu.edu/,"• Professional Master's tracks in Industrial Math, Computational Math, and Math Biology.
• Flexible program allowing for tailored coursework and interdepartmental collaboration.
• Thesis and non-thesis options available, including a research thesis for original contributions.
• Core coursework in Numerical Analysis/PDEs and Mathematical Modeling."
"Texas A&M University, College Station",MS,Industrial Math,文理学院,College of Arts & Sciences,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://www.liberalarts.tamu.edu/,"• Professional Career Preparation: Focused training for careers in business, industry, and education.
• Specialized Applied Tracks: Offers Industrial Math, Computational Math, and Math Biology.
• Cross-Departmental Training: Integrates external coursework with internship opportunities.
• Research & Mentoring Focus: Thesis option available, with strong faculty mentoring and a 3:2 student-faculty ratio.
• Significant Financial Support: Approximately 80% of students receive financial assistance through assistantships or fellowships.
"
"Texas A&M University, College Station",MS,Math Biology,文理学院,College of Arts & Sciences,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://artsci.tamu.edu/,"• Applied Master's track in Mathematical Biology for professional careers.
• Flexible curriculum with interdisciplinary coursework for specialized training.
• Opportunities for internships and teaching experiences providing practical skills.
• Thesis option available for students seeking to complete original research.
• Strong faculty mentoring with a 3:2 student/faculty ratio and 80% financial assistance."
"Texas A&M University, College Station",MS, Mathematics,文理学院,College of Arts & Sciences,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://artsandsciences.tamu.edu,"• Diverse Master's tracks: Traditional, Teaching, Computational, Industrial, and Math Biology options.
• Strong faculty engagement: 80+ active researchers, 3:2 student/faculty ratio, individual mentoring.
• Significant financial support: 80% of students receive assistance via assistantships or fellowships.
• Career-focused training for academia, industry, government, and finance, with hands-on experience."
"Texas A&M University, College Station",MS,Computational Math,文理学院,College of Arts & Sciences,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://www.liberalarts.tamu.edu/,"• Master's program offers specialized Computational Math track for professional careers.
• Over 80 active faculty researchers provide strong individual mentoring and collaboration.
• Hands-on experience through departmental research or industry/government lab partnerships.
• Prepares students for diverse careers in academia, industry, government, and finance.
• Approximately 80% of graduate students receive competitive financial assistance."
"Texas A&M University, College Station",MS,Industrial Math,文理学院,College of Arts & Sciences,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://artsci.tamu.edu,"• Professional career preparation for industry, government, and finance.
• Hands-on experience via departmental research or industry/government partnerships.
• Flexible curriculum promoting broad training inside and outside mathematics.
• Strong faculty mentorship with a 3:2 student-faculty ratio and 80+ researchers.
• Significant financial assistance: ~80% of students receive competitive funding."
"Texas A&M University, College Station",MS,Math Biology,文理学院,College of Arts & Sciences,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,https://www.artsandsciences.tamu.edu/,"• Professional career preparation for business, industry, and education sectors.
• Interdisciplinary coursework with outside-department classes for specialization.
• Internship and teaching experience opportunities for practical application.
• Master's thesis option for original research contribution.
• Dedicated mentoring program coordinated with track-specific coursework.
"
Virginia Tech,PHD,Mathematics,理学院,College of Science,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,https://www.science.vt.edu,"• Extensive research opportunities across pure, applied, computational mathematics, mathematical biology, and data analytics.
• Full funding via Graduate Teaching Assistantships provides stipend and tuition waiver for PhD students.
• Strong career outcomes with alumni in academia, government (e.g., NASA, DoD), and leading industry roles.
• Interdisciplinary research fostered through flexible study plans and collaborative faculty across disciplines.
• Dedicated student support includes individual office space and an active Graduate Program Committee."
Virginia Tech,MS,Mathematics ,理学院,College of Science,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,https://www.science.vt.edu/,"• Broad research specializations including Applied, Computational, and Mathematical Biology.
• Full financial support for most graduate students via Graduate Teaching Assistantships covering stipends and tuition.
• Flexible M.S. degree options: thesis, non-thesis with a presentation, or an interdisciplinary plan.
• Proven career success with graduates securing positions in academia, government, and industry.
• Dedicated individual office space and comprehensive faculty mentorship for all graduate students."
Lehigh University,Ph.D,Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,https://cas.lehigh.edu,"• Diverse research areas: Algebra, Number Theory, Applied/Computational Mathematics, Differential Equations, Discrete Math, Geometry, Topology, Probability, Statistics.
• Strong faculty-student mentorship in a close-knit departmental community.
• Active research environment with ongoing seminars, colloquia, and a departmental journal.
"
Lehigh University,MS,Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,https://cas.lehigh.edu,
Lehigh University,MS,Applied Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,https://cas.lehigh.edu,"• Specialization flexibility in pure mathematics, applied mathematics, or statistics.
• Master's thesis option, replacing up to six credit hours of coursework.
• Rigorous 30-credit curriculum with comprehensive examinations in core areas.
• Strong preparation for doctoral studies in mathematics or related fields.
• Professional development resources, including career workshops and teaching skill enhancement.
"
Lehigh University,Ph.D,Applied Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,https://cas.lehigh.edu,"• Specialized qualifying exams in Statistics/Applied Probability or Analysis/Differential Equations for distinct tracks.
• Research opportunities in numerical methods for scientific machine learning and AI applications.
• Focus on numerical analysis, scientific computing, computational mechanics, and nonlocal models."
